date,meantemp,wind_speed,meanpressure,humidity
05-02-2016,12.66666667,2.166666667,1016.833333,70.66666667
06-02-2016,15.33333333,3.7,1013.333333,69.5
07-02-2016,15.625,2.7875,1015.75,77
08-02-2016,17.09090909,5.9,1017.090909,67.18181818
09-02-2016,17.76923077,5.846153846,1014.692308,67.46153846
10-02-2016,18.13333333,2.1,1012.733333,64.86666667
11-02-2016,19.6875,6.03125,1011.25,54.75
12-02-2016,19.2,0.746666667,1012.533333,57.86666667
13-02-2016,17.06666667,5.806666667,1014.866667,62.13333333
14-02-2016,17.64285714,8.071428571,1017.214286,61.92857143
15-02-2016,17.6,5.94,1018.733333,59.53333333
16-02-2016,18.21428571,5.435714286,1020.071429,56.14285714
17-02-2016,18.71428571,3.707142857,1019.142857,59.28571429
18-02-2016,19.46666667,5.186666667,1017.4,76
19-02-2016,23.15384615,4.146153846,1014.615385,70.23076923
20-02-2016,23.625,11.11875,1014.125,73.125
21-02-2016,21,17.1375,1014.75,61.125
22-02-2016,21,15.20714286,1014.428571,51.42857143
23-02-2016,21.42857143,9.785714286,1012.5,50.64285714
24-02-2016,21.6875,2.44375,1012.9375,58.0625
25-02-2016,22.5625,5.3375,1015.5,57.5
26-02-2016,22.8,2.48,1018.4,55.6
27-02-2016,22.8,3.333333333,1018.466667,59
28-02-2016,23,3.7125,1018.9375,63.0625
29-02-2016,23.875,3.7125,1018.625,63.9375
01-03-2016,24.91666667,1.7,1015,57.41666667
02-03-2016,24.93333333,1.733333333,1015.4,57.06666667
03-03-2016,26,4.292307692,1014.615385,55.61538462
04-03-2016,27.3125,6.14375,1012.6875,44.25
05-03-2016,23.93333333,11,1012.666667,57.13333333
06-03-2016,22.8125,5.21875,1013.0625,66.5625
07-03-2016,23.71428571,5.171428571,1012.357143,64.14285714
08-03-2016,23.42857143,6.742857143,1011.642857,60.21428571
09-03-2016,24,9.375,1012.0625,57.5625
10-03-2016,25.5625,7.98125,1013.1875,57.4375
11-03-2016,25.06666667,6.546666667,1012.533333,67.8
12-03-2016,24.5625,9.4875,1009.5625,66.9375
13-03-2016,24.25,6.84375,1011.1875,65.1875
14-03-2016,22.375,6.275,1014.3125,66
15-03-2016,24.06666667,8.646666667,1014.866667,58.93333333
16-03-2016,23.9375,10.88125,1012.8125,53.75
17-03-2016,26.3125,6.84375,1010.4375,50.3125
18-03-2016,26.1875,6.7125,1009.8125,61.25
19-03-2016,26.78571429,3.578571429,1009.214286,61.85714286
20-03-2016,27.13333333,2.846666667,1010.333333,58.73333333
21-03-2016,26.625,12.2625,1011.125,43.375
22-03-2016,25.0625,22.1,1009.375,37.875
23-03-2016,26.2,10.64166667,1010,43.26666667
24-03-2016,28.13333333,3.213333333,1013.333333,46.86666667
25-03-2016,29.875,3.36875,1013.1875,50.1875
26-03-2016,24.66666667,9.393333333,1013.6,62.66666667
27-03-2016,26.25,9.15625,1012.8125,53.6875
28-03-2016,25.93333333,6.546666667,7679.333333,52.8
29-03-2016,27.125,7.29375,1011.3125,47.75
30-03-2016,29.57142857,7.021428571,1011.142857,39.78571429
31-03-2016,30,4.333333333,1009.2,39.73333333
01-04-2016,30.57142857,12.03571429,1006.714286,38.21428571
02-04-2016,32.3125,5.4625,1008,38.5625
03-04-2016,33.3125,2.55,1008.375,44.25
04-04-2016,32.8125,8,1006.6875,33.125
05-04-2016,32.3125,9.26875,1007,29.3125
06-04-2016,31.375,3.475,1006.875,33.125
07-04-2016,29.93333333,10.85,1007.266667,37
08-04-2016,29.26666667,4.686666667,1009.2,36
09-04-2016,30.73333333,12.61875,1009.3125,32.46666667
10-04-2016,32.25,5.225,1008.8125,29
11-04-2016,29.8,16.04,1009.4,35
12-04-2016,30.2,19.38,1006.333333,36.2
13-04-2016,31.75,18.64375,1003.3125,28.0625
14-04-2016,33.125,10.425,1003.8125,23.875
15-04-2016,33.625,9.8375,1004.625,25.375
16-04-2016,35.6875,11.1125,1003.0625,23.6875
17-04-2016,34.66666667,9.386666667,1002.666667,23.86666667
18-04-2016,34.625,7.175,1004.6875,30.125
19-04-2016,34,4.566666667,1005.866667,33.6
20-04-2016,34.0625,14.01875,1006.4375,25.9375
21-04-2016,34,15.75,1003.4,24.66666667
22-04-2016,33.25,8.35,1001.727273,24.25
23-04-2016,31.91666667,19.65384615,1001.846154,21.81818182
24-04-2016,31.3125,10.1875,1003.0625,22.125
25-04-2016,31.75,6.95,1005.5625,22.8125
26-04-2016,33.4375,3.83125,1007.1875,25.1875
27-04-2016,33.125,4.98125,1005.6875,29.0625
28-04-2016,34.15384615,11.82307692,1004.692308,21.76923077
29-04-2016,34.07142857,9.123076923,1005.714286,23.28571429
30-04-2016,33.0625,5.2125,1004.8125,25.5625
01-05-2016,34.6875,8.575,1002.4375,23.375
02-05-2016,38,9.513333333,1002.2,18.46666667
03-05-2016,35.5,6.49375,1004.3125,30.375
04-05-2016,33.71428571,10.46428571,1003.785714,31.85714286
05-05-2016,30.6,11.24666667,1007.466667,42
06-05-2016,31.4375,8.225,1007,37.4375
07-05-2016,33.3125,4.65,1005.5625,37.1875
08-05-2016,35.13333333,7.293333333,1005.933333,36.33333333
09-05-2016,33.53333333,18.425,1006.0625,40.6
10-05-2016,34,10.55625,1006.5625,39.75
11-05-2016,32.5,7.775,1006.0625,49.9375
12-05-2016,35.375,5.1,1002.25,40
13-05-2016,37.29411765,8.070588235,1001.352941,28.11764706
14-05-2016,36.5625,4.16875,1003.125,31.875
15-05-2016,37.25,4.75,1003.5625,29.5
16-05-2016,37.21428571,9.02,1000.8,23.5
17-05-2016,37.5,9.6125,998.9375,25.8125
18-05-2016,37.75,8.45,997.8125,27.625
19-05-2016,37.375,9.3875,998.625,40.5
20-05-2016,37.4,8.413333333,996.9333333,44.2
21-05-2016,36.13333333,10.87333333,995.9333333,45.4
22-05-2016,36.8,6.553333333,996.4666667,44.8
23-05-2016,32.21428571,14.95,999.5714286,47.92857143
24-05-2016,31.52631579,8.494736842,1000.736842,53.52631579
25-05-2016,33.2173913,10.16086957,997.4782609,46.60869565
26-05-2016,35.26923077,15.17692308,999.1538462,44.57692308
27-05-2016,38.27272727,15.31818182,999.9545455,26.09090909
28-05-2016,36.0625,14.40555556,999.8333333,37.25
29-05-2016,31.5,11.68125,1001.25,57.0625
30-05-2016,26.8125,9.4875,1003.8125,74.8125
31-05-2016,32.64285714,7.407142857,1002.307692,51.21428571
01-06-2016,36,9.133333333,1002.733333,42.2
02-06-2016,37.5625,11.93125,1002,35.3125
03-06-2016,37.5625,2.78125,1002.25,40.6875
04-06-2016,38.2,3.206666667,1001.866667,42.06666667
05-06-2016,36.16666667,8.5,1002.833333,51.75
06-06-2016,35.42857143,11,1001.571429,45.71428571
07-06-2016,34.625,21.30625,1002.0625,59.1875
08-06-2016,36.07142857,8.485714286,999.2142857,44.64285714
09-06-2016,35.73333333,9.26,938.0666667,43.73333333
10-06-2016,36.13333333,10.08125,998.25,41.86666667
11-06-2016,33.4375,8.8125,999,49.9375
12-06-2016,35.5,9.1625,998.8125,37.125
13-06-2016,36,12.85,998.1875,43.3125
14-06-2016,32.625,11.86,997.8125,55.125
15-06-2016,34.73333333,10.51333333,996.1333333,48.86666667
16-06-2016,33.5,11.39285714,999,51.28571429
17-06-2016,34.1875,7.425,999.4285714,52.25
18-06-2016,35.85714286,10.85714286,1000.857143,50.57142857
19-06-2016,35.625,9.3875,1001.375,53.25
20-06-2016,30.9375,7.64375,1000.6875,73.9375
21-06-2016,32.875,8.91875,999.9375,62.1875
22-06-2016,33.125,7.41875,1001.5625,60.8125
23-06-2016,33.84615385,5.875,999.6923077,51.61538462
24-06-2016,36.4375,7.7625,998.3125,46.5625
25-06-2016,35.42857143,9.664285714,1000.071429,55.92857143
26-06-2016,34.86666667,7.66,1000.375,57.46666667
27-06-2016,34.3125,7.99375,998.8666667,61.25
28-06-2016,30.78571429,5.435714286,1001.5,75.07142857
29-06-2016,35.375,8.45,1001.1875,58.875
30-06-2016,35.46666667,6.793333333,997.8666667,60.2
01-07-2016,32.125,8.35,1002.5625,73.4
02-07-2016,28.4,5.23125,998.375,80
03-07-2016,29.5625,1.96875,998.25,78.125
04-07-2016,30.6875,3.48125,997.125,76.3125
05-07-2016,33.25,5.3375,995.5625,68.6875
06-07-2016,33.26666667,8.878571429,996.8666667,64.06666667
07-07-2016,33.5,5.91875,997.6875,63
08-07-2016,30.8,5.433333333,997.4,75.86666667
09-07-2016,33.25,6.73125,996.75,66.0625
10-07-2016,32.5625,4.7,996.0625,65.6875
11-07-2016,31.5,8.046666667,997.75,71.9375
12-07-2016,30.5,5.5625,999.0625,80.1875
13-07-2016,31.25,6.806666667,998.4375,76.3125
14-07-2016,30.4375,5.21875,998.375,80.4375
15-07-2016,31,7.271428571,998.625,78.0625
16-07-2016,27.125,4.371428571,999.875,93.875
17-07-2016,28.125,6.6,1001.333333,86.5625
18-07-2016,27.66666667,7.653333333,1000.8,91.26666667
19-07-2016,32.3125,13.65625,999.875,69.125
20-07-2016,34.1875,12.9625,999.625,59.5625
21-07-2016,34.13333333,11.48,999.2666667,56.86666667
22-07-2016,34.125,8.6875,999.3333333,56.125
23-07-2016,31.875,7.76875,1001.625,66
24-07-2016,31.4375,2.43125,946.3125,72.25
25-07-2016,31.9375,2.9125,1001.875,69.125
26-07-2016,30.3125,6.485714286,1003.125,82
27-07-2016,28.3125,4.29375,1004.625,88.25
28-07-2016,29.53333333,5.186666667,1002.066667,81.33333333
29-07-2016,27.375,2.43125,1000.9375,92.4375
30-07-2016,27.33333333,1.86,1001.2,92.26666667
31-07-2016,29.26666667,4.7,1000.666667,83.13333333
01-08-2016,29.125,5.9125,999.125,84.25
02-08-2016,30.6875,6.375,310.4375,72.125
03-08-2016,32.5625,5.45,998.5,63.5625
04-08-2016,33.11111111,7.927777778,998.7777778,63.88888889
05-08-2016,33.8,4.32,999.3333333,61.66666667
06-08-2016,30.06666667,6.926666667,1000.8,76
07-08-2016,33.11764706,7.852941176,1000.529412,65.17647059
08-08-2016,33.80952381,9.440909091,999.6363636,62.38095238
09-08-2016,31.61538462,9.55,998.5,71.65384615
10-08-2016,32,10.15925926,999.3703704,71.25925926
11-08-2016,28.10714286,7.821428571,1001.607143,89.46428571
12-08-2016,29.03571429,3.848148148,1002.285714,85
13-08-2016,30.32142857,3.22962963,1001.071429,77.07142857
14-08-2016,28.93333333,6.37,633.9,83.7
15-08-2016,31.67857143,12.725,999.2857143,67.64285714
16-08-2016,31.33333333,14.66666667,-3.041666667,66.41666667
17-08-2016,29.92857143,6.325,999.5185185,72.5
18-08-2016,29.88888889,1.722222222,999.9230769,79.81481481
19-08-2016,32.07142857,1.917857143,999.8928571,68.28571429
20-08-2016,33.18518519,10.36666667,1000.16,66.48148148
21-08-2016,31.59259259,10.02222222,1001.192308,68.07407407
22-08-2016,32.18518519,8.237037037,1002.888889,65.55555556
23-08-2016,31.48,6.084,1003.24,70.08
24-08-2016,30.17857143,8.419230769,1002.5,79.28571429
25-08-2016,31.52,6.276923077,1004.423077,72.44
26-08-2016,31.22222222,4.392592593,1005.222222,73.81481481
27-08-2016,31.78571429,7.15,1006.142857,70.28571429
28-08-2016,33.4,7.272,1006.2,66.24
29-08-2016,29.57142857,5.825,1003.607143,82.32142857
30-08-2016,30.04,8.903846154,1002.192308,76.8
31-08-2016,27.25925926,6.72962963,1003.037037,89.55555556
01-09-2016,27.96,4.148,1002.44,87.24
02-09-2016,30.73913043,13.20434783,1001.272727,71.73913043
03-09-2016,30.89473684,13.26315789,1001.157895,62.68421053
04-09-2016,31.69230769,11.12307692,1002.923077,59.30769231
05-09-2016,31.07692308,13.96153846,1003.230769,60.30769231
06-09-2016,30.375,13.4375,1003.75,55
07-09-2016,31.1,9.1,1003.454545,57.7
08-09-2016,31.91666667,10.80833333,1005.166667,58
09-09-2016,30.55555556,11.52222222,1004.333333,56.66666667
10-09-2016,31.23076923,11.96923077,1005.230769,58.23076923
11-09-2016,31,8.15,1003.8,56.4
12-09-2016,31.64285714,10.85,1005.071429,55.5
13-09-2016,32.53333333,8.526666667,1006.4,57.06666667
14-09-2016,30.85714286,4.235714286,1006.928571,70.35714286
15-09-2016,31.72727273,11.9,1004.75,59.63636364
16-09-2016,31.4,3.52,1004.4,58
17-09-2016,32.30769231,2.707692308,1003.153846,58
18-09-2016,32.25,17.90833333,1005,58.83333333
19-09-2016,32.375,2.0875,1004.708333,59.45833333
20-09-2016,33.44444444,2.569230769,1003.518519,54.07407407
21-09-2016,33.36,6.092,1005.4,58.96
22-09-2016,30.03703704,8.107407407,1008.777778,67.62962963
23-09-2016,31,3.571428571,1005.321429,66.10714286
24-09-2016,31.24,5.496153846,1352.615385,66.48
25-09-2016,31.13043478,3.147826087,1004.782609,62.30434783
26-09-2016,31.48,2.986956522,1006.76,60.88
27-09-2016,32.18518519,1.780769231,1006.703704,57.81481481
28-09-2016,32.44,2.52,1005.28,55.28
29-09-2016,32.22727273,3.963636364,1005.590909,61.31818182
30-09-2016,32.21428571,2.582142857,1005.571429,59.35714286
01-10-2016,32.54166667,3.170833333,1007.5,61.91666667
02-10-2016,32.81481481,4.122222222,1009.111111,61.81481481
03-10-2016,33.26923077,3.992592593,1007.185185,59.57692308
04-10-2016,30.55555556,5.77037037,1005.37037,69.81481481
05-10-2016,28.83333333,3.325,1005.25,71.875
06-10-2016,30.7037037,3.233333333,1007.148148,64.81481481
07-10-2016,30.96,15.825,1007.2,59.96
08-10-2016,30.6,8.761538462,1006.846154,57.96
09-10-2016,30.92,3.184,1005.96,59.2
10-10-2016,29.77777778,4.807407407,1006.148148,51.11111111
11-10-2016,29.66666667,8.922222222,1006.592593,51.14814815
12-10-2016,29.57142857,11.37142857,1006.25,47.28571429
13-10-2016,29.96296296,13.02222222,1008.333333,44
14-10-2016,29.75,8.934782609,1009.125,47.875
15-10-2016,27.74074074,6.662962963,1010.518519,54.14814815
16-10-2016,28.42857143,7.014285714,1011.857143,49.85714286
17-10-2016,28.6,7.116,1010.56,49.24
18-10-2016,28.5,7.668181818,1009.458333,48.45833333
19-10-2016,28.92592593,6.459259259,1008.555556,49.18518519
20-10-2016,29.07692308,9.124,1007.538462,47.73076923
21-10-2016,28.40909091,10.69545455,1008.727273,50.40909091
22-10-2016,29.33333333,13.32307692,1009.37037,49.48148148
23-10-2016,27.5,11.54615385,1009.307692,54.96153846
24-10-2016,28.5,11.18846154,1008.269231,51.42307692
25-10-2016,28.04,12.38846154,1008.923077,54.56
26-10-2016,27.57692308,5.7,1011.730769,56.19230769
27-10-2016,26.55555556,6.044444444,1014.62963,59.37037037
28-10-2016,25.51851852,7.277777778,1012.407407,58.77777778
29-10-2016,25.81481481,1.714814815,1013,62.77777778
30-10-2016,24.82608696,2.013043478,1014.608696,71.04347826
31-10-2016,24.53846154,1.642307692,1017.807692,66.80769231
01-11-2016,24.38461538,2.715384615,1016.384615,58.73076923
02-11-2016,23.72727273,1.431818182,1016.590909,65.90909091
03-11-2016,25.64,2.232,1016.24,59.76
04-11-2016,24.81481481,4.122222222,1012.62963,58.2962963
05-11-2016,23.11538462,5.784615385,1010.346154,66.57692308
06-11-2016,22.92592593,2.411111111,1011.518519,63.85185185
07-11-2016,24.54545455,8.172727273,1012.772727,51.31818182
08-11-2016,23.73076923,12.75,1013.64,52.26923077
09-11-2016,23,7.074074074,1014.666667,49.7037037
10-11-2016,23.51851852,3.225925926,1013.814815,50.14814815
11-11-2016,23.92,2.968,1014.08,54.04
12-11-2016,23.53846154,2.784615385,1015.153846,58.03846154
13-11-2016,24.2962963,4.4,1016.518519,55.81481481
14-11-2016,23.34615385,1.496153846,1015.730769,60.73076923
15-11-2016,22.24,4.088,1016.24,55.72
16-11-2016,21.76923077,7.138461538,1017.538462,53.23076923
17-11-2016,21.73076923,11.55,1350.296296,51.73076923
18-11-2016,21.73076923,7.78,1014.692308,53.61538462
19-11-2016,20.66666667,2.84,1012.466667,60.66666667
20-11-2016,22.25,2.505,1013.35,59.9
21-11-2016,21.53846154,2.715384615,1013,60.46153846
22-11-2016,22.57894737,8,1012.894737,50.15789474
23-11-2016,22.82608696,6.604347826,1013.173913,51.43478261
24-11-2016,21.42105263,8.289473684,1014.947368,51.47368421
25-11-2016,23.6,15.085,1012.95,30.55
26-11-2016,24.29411765,14.49411765,1013.25,32.64705882
27-11-2016,23.63636364,12.45909091,1013.590909,33.63636364
28-11-2016,22.45454545,9.185714286,12.04545455,37.31818182
29-11-2016,21.61111111,1.238888889,1015,53.72222222
30-11-2016,19.86956522,4.269565217,1016.608696,80.08695652
01-12-2016,19.75,2.704166667,1016.875,84
02-12-2016,19.20833333,4.945833333,1017.75,75.875
03-12-2016,21.20833333,5.866666667,1019.333333,52.16666667
04-12-2016,18.9,5.666666667,1019.7,55.25
05-12-2016,18.63636364,4.952380952,1017.045455,56.59090909
06-12-2016,18.53846154,2.503846154,1017.961538,69.92307692
07-12-2016,18.25,0.925,1017.421053,74.35
08-12-2016,16.9,1.765,1016.2,73.3
09-12-2016,19.41666667,1.3125,1013.416667,68.125
10-12-2016,16.44444444,5.355555556,1014,82.83333333
11-12-2016,20.04166667,4.716666667,1013.291667,69.58333333
12-12-2016,19.90909091,3.281818182,1014.181818,63.86363636
13-12-2016,19.05,3.43,1015.1,62.35
14-12-2016,18.55555556,8.027777778,1017.333333,58.61111111
15-12-2016,18.16666667,9.879166667,1016.666667,56.625
16-12-2016,15.83333333,3.916666667,1018.777778,63.27777778
17-12-2016,17.5,6.731578947,1016.947368,63.38888889
18-12-2016,16.08333333,6.420833333,1018.083333,64.54166667
19-12-2016,17.85714286,10.41428571,1017.428571,56.0952381
20-12-2016,19.8,15.92666667,1015.2,48.53333333
21-12-2016,18.05,19.4047619,1015.619048,54.3
22-12-2016,17.28571429,6.180952381,1016.142857,57.85714286
23-12-2016,15.55,1.205,1014.25,74.7
24-12-2016,17.31818182,5.236363636,1011.318182,78.63636364
25-12-2016,14,9.085,1014.35,94.3
26-12-2016,17.14285714,8.784210526,1016.952381,74.85714286
27-12-2016,16.85,8.335,1017.2,67.55
28-12-2016,17.2173913,3.547826087,1015.565217,68.04347826
29-12-2016,15.23809524,6,1016.904762,87.85714286
30-12-2016,14.0952381,6.266666667,1017.904762,89.66666667
31-12-2016,15.05263158,7.325,1016.1,87
01-01-2017,10,0,1016,100
